alert_id,transaction_id,alert_timestamp,alert_type,alert_score,investigation_status,confirmed_fraud_flag,investigator_id
9002654,1041572,2026-07-27 06:42:15,GEO_ANOMALY,66.65,CLOSED,N,INV0047
9002655,1041577,2026-02-05 01:49:03,RISK_SCORE,58.53,CLOSED,N,INV0015
9002656,1041586,2026-08-25 23:23:37,HIGH_VALUE,47.67,OPEN,N,INV0083
9002657,1041598,2026-08-28 19:48:14,VELOCITY,46.97,CLOSED,N,INV0045
9002658,1041620,2026-06-12 04:15:01,RISK_SCORE,49.14,CLOSED,N,INV0085
9002659,1041621,2026-04-26 20:48:29,HIGH_VALUE,82.53,CLOSED,N,INV0039
9002660,1041632,2026-08-04 00:33:00,DEVICE_MISMATCH,45.35,CLOSED,Y,INV0037
9002661,1041644,2026-07-09 17:37:17,DEVICE_MISMATCH,27.95,OPEN,Y,INV0044
9002662,1041654,2026-08-04 23:55:43,GEO_ANOMALY,59.76,CLOSED,N,INV0001
9002663,1041666,2026-03-09 05:52:57,VELOCITY,36.57,CLOSED,N,INV0009
9002664,1041671,2026-03-06 19:58:10,RISK_SCORE,42.53,CLOSED,N,INV0026
9002665,1041680,2026-08-27 23:07:45,VELOCITY,50.98,CLOSED,Y,INV0092
9002666,1041686,2026-05-31 09:05:22,VELOCITY,63.61,CLOSED,N,INV0048
9002667,1041703,2026-05-12 10:43:22,DEVICE_MISMATCH,35.28,CLOSED,N,INV0024
9002668,1041712,2026-03-05 06:50:56,RISK_SCORE,57.94,CLOSED,N,INV0075
9002669,1041735,2026-06-15 18:34:22,HIGH_VALUE,25.94,OPEN,N,INV0028
9002670,1041743,2026-07-29 08:52:07,RISK_SCORE,77.8,CLOSED,N,INV0032
9002671,1041776,2026-06-17 16:43:23,HIGH_VALUE,37.77,OPEN,N,INV0046
9002672,1041781,2026-03-30 11:19:12,GEO_ANOMALY,43.81,CLOSED,N,INV0097
9002673,1041815,2026-06-19 17:52:52,HIGH_VALUE,30.03,OPEN,N,INV0046
9002674,1041823,2026-02-22 12:21:35,RISK_SCORE,33.76,CLOSED,N,INV0073
9002675,1041844,2026-07-22 07:30:33,GEO_ANOMALY,84.47,CLOSED,Y,INV0011
9002676,1041851,2026-05-06 02:35:37,GEO_ANOMALY,63.77,CLOSED,Y,INV0055
9002677,1041858,2026-07-26 20:01:19,GEO_ANOMALY,48.78,CLOSED,N,INV0052
9002678,1041870,2026-06-11 17:20:01,VELOCITY,25.01,OPEN,N,INV0066
9002679,1041881,2026-06-06 21:08:00,GEO_ANOMALY,70.03,OPEN,Y,INV0096
9002680,1041897,2026-01-24 20:24:04,RISK_SCORE,43.58,OPEN,N,INV0040
9002681,1041915,2026-05-06 05:38:04,VELOCITY,59.75,ESCALATED,N,INV0047
9002682,1041916,2026-03-25 09:32:50,GEO_ANOMALY,55.6,OPEN,N,INV0093
9002683,1041924,2026-03-09 19:04:22,RISK_SCORE,31.29,OPEN,N,INV0053
9002684,1041939,2026-07-12 11:22:07,HIGH_VALUE,36.26,OPEN,N,INV0012
9002685,1041960,2026-02-15 02:14:28,GEO_ANOMALY,54.87,CLOSED,N,INV0019
9002686,1041965,2026-01-11 15:01:23,RISK_SCORE,60.0,OPEN,Y,INV0065
9002687,1041983,2026-05-05 18:09:00,DEVICE_MISMATCH,38.23,ESCALATED,Y,INV0062
9002688,1041989,2026-05-01 22:40:18,DEVICE_MISMATCH,31.56,CLOSED,N,INV0066
9002689,1042013,2026-02-21 13:44:18,DEVICE_MISMATCH,60.52,CLOSED,Y,INV0017
9002690,1042033,2026-01-25 19:41:25,HIGH_VALUE,63.91,CLOSED,Y,INV0092
9002691,1042035,2026-02-04 04:37:49,HIGH_VALUE,49.57,ESCALATED,N,INV0018
9002692,1042089,2026-03-01 06:36:27,DEVICE_MISMATCH,66.23,ESCALATED,N,INV0070
9002693,1042102,2026-08-26 14:48:35,GEO_ANOMALY,46.23,CLOSED,Y,INV0043
9002694,1042160,2026-01-28 00:09:11,RISK_SCORE,41.99,OPEN,N,INV0097
9002695,1042177,2026-08-05 18:33:18,GEO_ANOMALY,50.47,OPEN,N,INV0073
9002696,1042201,2026-03-11 16:27:29,DEVICE_MISMATCH,13.47,CLOSED,N,INV0085
9002697,1042222,2026-02-06 14:40:31,RISK_SCORE,62.74,ESCALATED,N,INV0008
9002698,1042225,2026-03-01 19:22:20,RISK_SCORE,29.18,OPEN,N,INV0026
9002699,1042239,2026-02-20 14:07:25,DEVICE_MISMATCH,50.73,ESCALATED,Y,INV0011
9002700,1042256,2026-06-17 20:58:06,RISK_SCORE,70.22,OPEN,N,INV0033
9002701,1042281,2026-04-02 04:40:22,GEO_ANOMALY,22.51,CLOSED,N,INV0069
9002702,1042288,2026-07-12 20:29:33,VELOCITY,76.5,CLOSED,N,INV0010
9002703,1042291,2026-07-29 18:12:43,DEVICE_MISMATCH,19.59,CLOSED,Y,INV0054
9002704,1042294,2026-06-02 19:46:30,VELOCITY,55.75,OPEN,N,INV0021
9002705,1042300,2026-07-02 07:43:01,RISK_SCORE,13.31,ESCALATED,N,INV0041
9002706,1042308,2026-04-18 15:18:38,HIGH_VALUE,31.89,CLOSED,Y,INV0053
9002707,1042314,2026-07-10 20:21:30,HIGH_VALUE,0.0,CLOSED,N,INV0030
9002708,1042339,2026-04-16 14:05:04,HIGH_VALUE,53.66,ESCALATED,N,INV0062
9002709,1042341,2026-05-29 13:39:38,VELOCITY,40.08,OPEN,Y,INV0062
9002710,1042384,2026-04-25 07:32:15,GEO_ANOMALY,54.61,OPEN,Y,INV0051
9002711,1042412,2026-01-20 03:18:41,HIGH_VALUE,55.41,OPEN,Y,INV0080
9002712,1042450,2026-03-22 00:27:55,DEVICE_MISMATCH,32.73,CLOSED,N,INV0050
9002713,1042455,2026-04-17 21:35:14,HIGH_VALUE,7.24,OPEN,N,INV0055
9002714,1042458,2026-05-19 08:14:14,RISK_SCORE,55.66,CLOSED,N,INV0097
9002715,1042468,2026-04-21 06:57:48,VELOCITY,28.01,CLOSED,N,INV0051
9002716,1042489,2026-07-11 17:34:24,GEO_ANOMALY,60.45,CLOSED,N,INV0100
9002717,1042512,2026-01-02 09:29:39,GEO_ANOMALY,28.17,OPEN,N,INV0034
9002718,1042533,2026-05-03 19:14:27,DEVICE_MISMATCH,62.65,OPEN,N,INV0004
9002719,1042555,2026-03-03 04:24:48,RISK_SCORE,28.32,ESCALATED,N,INV0022
9002720,1042585,2026-05-24 16:52:03,HIGH_VALUE,23.32,OPEN,N,INV0007
9002721,1042594,2026-07-28 05:26:31,VELOCITY,55.97,ESCALATED,N,INV0070
9002722,1042602,2026-02-12 21:26:23,VELOCITY,43.23,CLOSED,N,INV0069
9002723,1042615,2026-05-11 02:44:12,GEO_ANOMALY,39.76,OPEN,N,INV0002
9002724,1042635,2026-07-16 00:43:35,GEO_ANOMALY,68.04,OPEN,N,INV0080
9002725,1042640,2026-02-23 18:28:18,GEO_ANOMALY,70.63,OPEN,N,INV0061
9002726,1042644,2026-05-24 18:04:48,DEVICE_MISMATCH,72.47,CLOSED,Y,INV0049
9002727,1042645,2026-02-01 09:17:52,HIGH_VALUE,23.71,CLOSED,N,INV0055
9002728,1042656,2026-05-26 05:27:20,DEVICE_MISMATCH,15.17,CLOSED,N,INV0053
9002729,1042657,2026-04-09 03:48:25,HIGH_VALUE,25.38,CLOSED,Y,INV0100
9002730,1042686,2026-01-13 07:55:56,HIGH_VALUE,79.26,CLOSED,Y,INV0006
9002731,1042692,2026-07-10 08:43:11,DEVICE_MISMATCH,57.44,CLOSED,N,INV0032
9002732,1042720,2026-04-02 16:06:31,RISK_SCORE,5.7,ESCALATED,Y,INV0092
9002733,1042731,2026-01-09 07:32:21,RISK_SCORE,31.56,CLOSED,N,INV0033
9002734,1042734,2026-08-13 05:52:00,HIGH_VALUE,18.73,ESCALATED,N,INV0043
9002735,1042751,2026-01-07 12:02:22,DEVICE_MISMATCH,85.44,CLOSED,N,INV0062
9002736,1042798,2026-08-05 17:14:32,RISK_SCORE,49.24,CLOSED,Y,INV0058
9002737,1042805,2026-02-07 23:09:20,RISK_SCORE,25.61,CLOSED,N,INV0077
9002738,1042810,2026-03-22 13:01:54,GEO_ANOMALY,62.4,CLOSED,Y,INV0098
9002739,1042815,2026-04-22 02:49:29,RISK_SCORE,26.94,CLOSED,N,INV0041
9002740,1042827,2026-05-14 15:22:51,GEO_ANOMALY,14.98,OPEN,N,INV0073
9002741,1042831,2026-02-06 00:00:20,HIGH_VALUE,34.63,CLOSED,N,INV0069
9002742,1042842,2026-02-20 01:09:13,RISK_SCORE,61.07,OPEN,N,INV0021
9002743,1042865,2026-03-08 11:36:55,VELOCITY,64.96,CLOSED,N,INV0039
9002744,1042873,2026-03-04 11:15:47,RISK_SCORE,32.5,CLOSED,N,INV0013
9002745,1042884,2026-03-12 18:36:28,RISK_SCORE,70.18,OPEN,N,INV0097
9002746,1042893,2026-01-27 17:17:25,RISK_SCORE,39.81,OPEN,N,INV0057
9002747,1042925,2026-03-08 10:31:05,HIGH_VALUE,36.08,ESCALATED,Y,INV0037
9002748,1042987,2026-08-27 01:39:03,DEVICE_MISMATCH,57.8,CLOSED,Y,INV0017
9002749,1042999,2026-07-11 01:48:43,RISK_SCORE,58.95,CLOSED,N,INV0049
9002750,1043013,2026-05-30 05:42:57,HIGH_VALUE,35.88,OPEN,N,INV0045
9002751,1043020,2026-07-18 17:55:23,HIGH_VALUE,61.48,ESCALATED,N,INV0016
9002752,1043033,2026-07-02 21:16:14,RISK_SCORE,62.97,OPEN,Y,INV0014
9002753,1043038,2026-03-17 07:15:28,RISK_SCORE,28.81,OPEN,N,INV0063
9002754,1043041,2026-04-14 23:13:30,HIGH_VALUE,52.61,OPEN,N,INV0062
9002755,1043056,2026-05-16 01:53:23,GEO_ANOMALY,60.54,OPEN,N,INV0026
9002756,1043058,2026-02-10 13:01:42,GEO_ANOMALY,77.2,OPEN,N,INV0094
9002757,1043071,2026-02-18 15:49:39,GEO_ANOMALY,36.77,CLOSED,Y,INV0060
9002758,1043074,2026-05-11 02:46:18,VELOCITY,31.92,CLOSED,N,INV0062
9002759,1043094,2026-02-09 04:51:16,RISK_SCORE,78.17,CLOSED,N,INV0016
9002760,1043111,2026-05-28 15:46:16,DEVICE_MISMATCH,22.09,CLOSED,N,INV0099
9002761,1043121,2026-07-26 23:31:58,VELOCITY,61.28,CLOSED,N,INV0078
9002762,1043132,2026-01-10 19:52:15,HIGH_VALUE,49.47,ESCALATED,N,INV0031
9002763,1043135,2026-02-26 21:38:36,HIGH_VALUE,67.65,CLOSED,N,INV0005
9002764,1043199,2026-07-30 03:13:54,RISK_SCORE,22.84,ESCALATED,Y,INV0024
9002765,1043238,2026-02-27 12:48:38,RISK_SCORE,18.57,OPEN,N,INV0022
9002766,1043269,2026-05-16 05:18:07,VELOCITY,35.26,CLOSED,N,INV0073
9002767,1043279,2026-01-10 19:06:17,GEO_ANOMALY,29.44,ESCALATED,Y,INV0016
9002768,1043284,2026-07-15 08:22:37,GEO_ANOMALY,18.6,ESCALATED,Y,INV0040
9002769,1043285,2026-08-01 23:47:04,VELOCITY,37.76,OPEN,Y,INV0065
9002770,1043287,2026-05-10 08:56:11,GEO_ANOMALY,64.45,CLOSED,N,INV0015
9002771,1043292,2026-06-15 22:55:22,VELOCITY,65.05,CLOSED,Y,INV0067
9002772,1043301,2026-06-16 16:32:15,HIGH_VALUE,65.09,OPEN,N,INV0059
9002773,1043339,2026-06-27 08:21:13,RISK_SCORE,10.4,CLOSED,N,INV0017
9002774,1043372,2026-03-30 12:46:18,VELOCITY,36.59,OPEN,Y,INV0053
9002775,1043381,2026-08-11 06:55:00,HIGH_VALUE,62.33,OPEN,Y,INV0066
9002776,1043390,2026-08-09 07:37:04,GEO_ANOMALY,46.63,CLOSED,N,INV0043
9002777,1043392,2026-06-03 16:15:37,RISK_SCORE,13.33,CLOSED,N,INV0048
9002778,1043417,2026-02-11 00:36:57,HIGH_VALUE,68.48,OPEN,N,INV0044
9002779,1043439,2026-06-30 08:43:57,VELOCITY,37.23,CLOSED,N,INV0034
9002780,1043455,2026-02-18 16:14:48,VELOCITY,35.25,ESCALATED,N,INV0069
9002781,1043459,2026-05-21 23:44:48,VELOCITY,46.14,OPEN,N,INV0090
9002782,1043472,2026-05-18 04:54:01,VELOCITY,50.31,OPEN,N,INV0026
9002783,1043519,2026-01-07 10:09:34,GEO_ANOMALY,27.28,ESCALATED,N,INV0029
9002784,1043565,2026-05-16 06:19:14,DEVICE_MISMATCH,68.92,CLOSED,N,INV0045
9002785,1043568,2026-03-03 03:33:36,VELOCITY,60.1,CLOSED,N,INV0048
9002786,1043577,2026-07-14 10:06:51,DEVICE_MISMATCH,19.66,CLOSED,Y,INV0091
9002787,1043586,2026-05-20 05:53:14,RISK_SCORE,49.11,OPEN,N,INV0026
9002788,1043588,2026-02-10 07:21:38,DEVICE_MISMATCH,59.27,CLOSED,N,INV0033
9002789,1043626,2026-07-14 21:08:01,VELOCITY,29.15,OPEN,Y,INV0006
9002790,1043634,2026-02-22 17:30:35,GEO_ANOMALY,84.83,CLOSED,Y,INV0023
9002791,1043635,2026-01-13 00:50:18,DEVICE_MISMATCH,0.0,OPEN,N,INV0013
9002792,1043658,2026-01-02 23:19:32,GEO_ANOMALY,27.03,CLOSED,Y,INV0072
9002793,1043667,2026-03-24 15:23:43,RISK_SCORE,38.97,CLOSED,N,INV0026
9002794,1043693,2026-05-25 06:32:57,HIGH_VALUE,15.41,OPEN,N,INV0042
9002795,1043701,2026-06-22 10:56:44,DEVICE_MISMATCH,58.85,OPEN,Y,INV0062
9002796,1043733,2026-06-05 03:56:10,DEVICE_MISMATCH,66.38,CLOSED,Y,INV0007
9002797,1043757,2026-02-22 02:49:00,GEO_ANOMALY,53.55,ESCALATED,N,INV0004
9002798,1043763,2026-01-26 07:55:49,GEO_ANOMALY,30.4,OPEN,N,INV0071
9002799,1043779,2026-08-27 21:37:34,VELOCITY,42.47,CLOSED,N,INV0017
9002800,1043830,2026-03-11 06:47:28,VELOCITY,63.02,CLOSED,N,INV0088
9002801,1043857,2026-07-01 04:14:03,HIGH_VALUE,61.24,CLOSED,Y,INV0065
9002802,1043899,2026-01-22 02:18:26,RISK_SCORE,38.17,CLOSED,N,INV0070
9002803,1043912,2026-01-10 00:23:48,VELOCITY,35.4,CLOSED,N,INV0004
9002804,1043948,2026-04-22 21:15:11,RISK_SCORE,26.29,ESCALATED,N,INV0026
9002805,1043959,2026-06-18 22:30:17,GEO_ANOMALY,73.24,CLOSED,Y,INV0062
9002806,1043960,2026-01-21 11:13:07,RISK_SCORE,80.22,ESCALATED,N,INV0005
9002807,1043961,2026-01-01 04:14:15,DEVICE_MISMATCH,3.8,OPEN,N,INV0004
9002808,1043969,2026-05-13 04:48:34,RISK_SCORE,0.17,CLOSED,N,INV0046
9002809,1043994,2026-08-16 08:35:23,RISK_SCORE,65.92,CLOSED,Y,INV0027
9002810,1043998,2026-04-24 05:10:54,HIGH_VALUE,34.7,OPEN,N,INV0069
9002811,1044007,2026-06-04 17:27:34,HIGH_VALUE,33.2,ESCALATED,N,INV0072
9002812,1044037,2026-02-21 01:36:14,HIGH_VALUE,72.63,OPEN,N,INV0052
9002813,1044043,2026-06-17 09:01:16,HIGH_VALUE,25.88,OPEN,Y,INV0064
9002814,1044051,2026-03-12 22:36:24,HIGH_VALUE,5.02,OPEN,N,INV0008
9002815,1044053,2026-01-03 08:59:13,HIGH_VALUE,31.73,CLOSED,N,INV0088
9002816,1044055,2026-06-15 22:55:45,DEVICE_MISMATCH,22.3,CLOSED,Y,INV0022
9002817,1044064,2026-03-18 05:16:09,DEVICE_MISMATCH,33.62,ESCALATED,N,INV0053
9002818,1044078,2026-01-12 08:44:14,HIGH_VALUE,59.82,CLOSED,N,INV0097
9002819,1044091,2026-06-16 11:12:26,RISK_SCORE,35.01,ESCALATED,N,INV0019
9002820,1044097,2026-07-14 02:58:54,HIGH_VALUE,61.35,OPEN,Y,INV0045
9002821,1044128,2026-06-02 02:16:40,HIGH_VALUE,27.84,CLOSED,Y,INV0013
9002822,1044159,2026-06-11 19:55:42,DEVICE_MISMATCH,45.35,ESCALATED,N,INV0094
9002823,1044170,2026-02-24 23:57:35,VELOCITY,47.38,OPEN,N,INV0043
9002824,1044176,2026-03-28 08:04:41,RISK_SCORE,32.08,CLOSED,Y,INV0010
9002825,1044178,2026-04-25 03:28:47,HIGH_VALUE,100.0,CLOSED,N,INV0004
9002826,1044180,2026-02-04 17:37:42,RISK_SCORE,63.32,ESCALATED,N,INV0022
9002827,1044207,2026-07-26 17:58:31,HIGH_VALUE,33.15,CLOSED,N,INV0037
9002828,1044238,2026-07-17 04:54:45,HIGH_VALUE,0.0,CLOSED,N,INV0046
9002829,1044308,2026-03-26 19:52:34,GEO_ANOMALY,24.53,CLOSED,N,INV0008
9002830,1044329,2026-02-05 17:30:17,VELOCITY,71.94,CLOSED,Y,INV0095
9002831,1044365,2026-05-11 01:39:03,HIGH_VALUE,23.37,OPEN,N,INV0079
9002832,1044373,2026-03-19 15:24:05,DEVICE_MISMATCH,0.0,ESCALATED,N,INV0090
9002833,1044380,2026-03-13 05:07:57,DEVICE_MISMATCH,23.95,CLOSED,N,INV0011
9002834,1044418,2026-08-17 07:50:52,DEVICE_MISMATCH,58.82,CLOSED,Y,INV0093
9002835,1044419,2026-02-16 03:55:22,DEVICE_MISMATCH,60.09,CLOSED,N,INV0024
9002836,1044421,2026-07-23 13:24:23,VELOCITY,17.77,CLOSED,N,INV0096
9002837,1044422,2026-03-25 22:38:55,HIGH_VALUE,43.01,OPEN,Y,INV0071
9002838,1044436,2026-05-27 04:39:04,GEO_ANOMALY,47.81,CLOSED,N,INV0014
9002839,1044448,2026-03-24 15:19:00,DEVICE_MISMATCH,27.35,CLOSED,N,INV0035
9002840,1044462,2026-07-20 11:08:34,RISK_SCORE,26.78,OPEN,N,INV0066
9002841,1044505,2026-04-05 20:39:15,RISK_SCORE,45.26,OPEN,N,INV0055
9002842,1044516,2026-01-25 10:38:39,RISK_SCORE,71.79,CLOSED,N,INV0083
9002843,1044534,2026-05-01 10:25:02,DEVICE_MISMATCH,50.81,CLOSED,N,INV0090
9002844,1044602,2026-01-30 17:16:23,DEVICE_MISMATCH,36.59,CLOSED,Y,INV0097
9002845,1044603,2026-02-01 23:21:29,GEO_ANOMALY,99.57,CLOSED,Y,INV0086
9002846,1044613,2026-07-29 21:07:41,GEO_ANOMALY,66.19,CLOSED,N,INV0001
9002847,1044636,2026-08-05 13:24:48,DEVICE_MISMATCH,25.14,CLOSED,N,INV0060
9002848,1044638,2026-08-06 13:21:24,DEVICE_MISMATCH,74.66,OPEN,N,INV0096
9002849,1044641,2026-08-07 17:51:00,VELOCITY,20.39,CLOSED,Y,INV0014
9002850,1044644,2026-01-13 14:37:30,HIGH_VALUE,70.74,OPEN,Y,INV0053
9002851,1044650,2026-07-20 09:14:27,VELOCITY,27.6,CLOSED,N,INV0060
9002852,1044704,2026-06-27 12:47:31,DEVICE_MISMATCH,0.0,ESCALATED,Y,INV0057
9002853,1044714,2026-08-27 07:17:03,GEO_ANOMALY,20.25,OPEN,N,INV0069
9002854,1044737,2026-04-16 20:26:58,VELOCITY,54.86,CLOSED,N,INV0024
9002855,1044800,2026-04-28 03:48:37,GEO_ANOMALY,69.73,OPEN,N,INV0041
9002856,1044813,2026-04-16 04:15:06,RISK_SCORE,84.89,CLOSED,N,INV0005
9002857,1044856,2026-03-16 21:12:23,VELOCITY,38.6,CLOSED,Y,INV0007
9002858,1044873,2026-08-03 08:07:36,GEO_ANOMALY,57.78,OPEN,N,INV0065
9002859,1044875,2026-08-03 01:05:19,HIGH_VALUE,74.55,OPEN,Y,INV0062
9002860,1044901,2026-04-06 13:35:41,GEO_ANOMALY,42.83,OPEN,N,INV0016
9002861,1044941,2026-04-28 20:49:15,VELOCITY,0.0,CLOSED,N,INV0009
9002862,1044958,2026-06-11 02:57:04,VELOCITY,41.93,CLOSED,Y,INV0025
9002863,1044966,2026-07-17 19:01:51,GEO_ANOMALY,57.11,OPEN,Y,INV0028
9002864,1045021,2026-03-27 19:02:14,RISK_SCORE,14.44,CLOSED,Y,INV0057
9002865,1045053,2026-06-28 01:00:05,DEVICE_MISMATCH,26.29,CLOSED,N,INV0001
9002866,1045065,2026-05-31 13:22:12,GEO_ANOMALY,53.88,OPEN,Y,INV0075
9002867,1045098,2026-05-03 04:08:40,GEO_ANOMALY,19.06,CLOSED,N,INV0059
9002868,1045102,2026-08-19 07:54:44,DEVICE_MISMATCH,44.13,OPEN,N,INV0022
9002869,1045103,2026-06-22 08:58:25,HIGH_VALUE,78.18,CLOSED,Y,INV0025
9002870,1045106,2026-04-06 18:09:46,RISK_SCORE,78.69,OPEN,Y,INV0033
9002871,1045199,2026-02-23 07:20:13,RISK_SCORE,57.92,CLOSED,Y,INV0017
9002872,1045203,2026-01-05 13:20:30,VELOCITY,26.72,CLOSED,N,INV0024
9002873,1045218,2026-03-18 10:41:27,GEO_ANOMALY,81.93,CLOSED,Y,INV0088
9002874,1045224,2026-01-20 21:21:31,VELOCITY,67.41,CLOSED,N,INV0068
9002875,1045228,2026-02-25 05:19:30,HIGH_VALUE,64.97,CLOSED,N,INV0100
9002876,1045243,2026-08-17 09:02:16,DEVICE_MISMATCH,0.0,OPEN,N,INV0011
9002877,1045257,2026-03-27 15:01:52,GEO_ANOMALY,12.09,CLOSED,N,INV0036
9002878,1045259,2026-06-21 08:20:59,VELOCITY,0.0,OPEN,N,INV0004
9002879,1045299,2026-06-10 03:22:01,RISK_SCORE,57.86,CLOSED,N,INV0081
9002880,1045308,2026-02-19 12:47:41,VELOCITY,17.18,CLOSED,N,INV0036
9002881,1045311,2026-08-27 19:22:00,GEO_ANOMALY,71.25,OPEN,N,INV0002
9002882,1045330,2026-02-24 06:15:12,VELOCITY,74.78,CLOSED,Y,INV0081
9002883,1045358,2026-08-21 13:15:59,GEO_ANOMALY,40.14,OPEN,N,INV0018
9002884,1045372,2026-06-13 21:31:50,VELOCITY,31.84,CLOSED,N,INV0020
9002885,1045374,2026-04-02 04:45:43,HIGH_VALUE,0.0,OPEN,N,INV0070
9002886,1045378,2026-03-12 14:35:03,VELOCITY,19.47,CLOSED,N,INV0012
9002887,1045384,2026-01-10 20:20:20,RISK_SCORE,49.71,OPEN,N,INV0029
9002888,1045410,2026-04-13 00:41:54,RISK_SCORE,29.21,OPEN,N,INV0001
9002889,1045420,2026-01-31 04:42:28,VELOCITY,56.38,CLOSED,N,INV0032
9002890,1045423,2026-08-27 03:32:45,VELOCITY,10.89,CLOSED,N,INV0039
9002891,1045434,2026-01-08 04:37:46,GEO_ANOMALY,33.89,OPEN,N,INV0095
9002892,1045442,2026-08-10 13:40:32,DEVICE_MISMATCH,6.12,OPEN,N,INV0021
9002893,1045451,2026-05-13 06:42:12,VELOCITY,18.96,CLOSED,N,INV0062
9002894,1045452,2026-03-04 03:16:07,VELOCITY,39.53,OPEN,N,INV0080
9002895,1045475,2026-08-11 19:56:14,VELOCITY,21.18,CLOSED,N,INV0064
9002896,1045485,2026-05-05 18:08:53,HIGH_VALUE,59.84,CLOSED,N,INV0099
9002897,1045493,2026-08-09 11:55:52,DEVICE_MISMATCH,80.53,CLOSED,N,INV0025
9002898,1045495,2026-01-03 07:54:27,RISK_SCORE,73.27,CLOSED,N,INV0037
9002899,1045510,2026-01-04 20:38:22,GEO_ANOMALY,41.07,CLOSED,Y,INV0013
9002900,1045520,2026-02-08 23:26:26,DEVICE_MISMATCH,19.94,CLOSED,N,INV0059
9002901,1045536,2026-07-26 14:12:46,HIGH_VALUE,42.69,OPEN,N,INV0088
9002902,1045543,2026-02-15 18:22:59,GEO_ANOMALY,43.82,OPEN,Y,INV0045
9002903,1045567,2026-01-26 07:36:01,RISK_SCORE,44.48,CLOSED,N,INV0025
9002904,1045572,2026-01-26 01:52:52,DEVICE_MISMATCH,23.94,OPEN,N,INV0052
9002905,1045582,2026-03-28 17:49:31,VELOCITY,20.72,CLOSED,N,INV0012
9002906,1045605,2026-04-19 07:35:44,HIGH_VALUE,44.39,CLOSED,N,INV0022
9002907,1045649,2026-04-11 20:27:32,VELOCITY,41.66,CLOSED,N,INV0096
9002908,1045653,2026-08-27 11:08:54,RISK_SCORE,42.79,OPEN,Y,INV0046
9002909,1045678,2026-04-24 12:05:02,VELOCITY,45.5,CLOSED,Y,INV0067
9002910,1045691,2026-02-22 02:25:52,DEVICE_MISMATCH,56.61,OPEN,N,INV0062
9002911,1045712,2026-02-19 10:12:43,DEVICE_MISMATCH,49.2,CLOSED,N,INV0097
9002912,1045713,2026-06-08 17:43:04,DEVICE_MISMATCH,54.42,CLOSED,N,INV0088
9002913,1045775,2026-07-26 01:09:28,HIGH_VALUE,55.93,ESCALATED,Y,INV0037
9002914,1045788,2026-03-30 06:50:29,DEVICE_MISMATCH,49.15,OPEN,Y,INV0080
9002915,1045807,2026-07-12 04:18:01,HIGH_VALUE,37.0,ESCALATED,N,INV0049
9002916,1045830,2026-08-07 14:25:08,RISK_SCORE,71.09,OPEN,Y,INV0038
9002917,1045835,2026-07-17 08:40:23,DEVICE_MISMATCH,71.53,CLOSED,Y,INV0072
9002918,1045838,2026-03-16 08:42:24,DEVICE_MISMATCH,91.67,CLOSED,N,INV0003
9002919,1045845,2026-02-14 19:53:49,RISK_SCORE,70.15,CLOSED,N,INV0069
9002920,1045856,2026-07-28 10:16:48,HIGH_VALUE,3.7,CLOSED,N,INV0060
9002921,1045872,2026-07-25 12:28:17,RISK_SCORE,68.43,CLOSED,N,INV0012
9002922,1045878,2026-03-19 04:29:20,RISK_SCORE,63.13,CLOSED,N,INV0054
9002923,1045890,2026-01-25 11:38:33,DEVICE_MISMATCH,59.18,CLOSED,Y,INV0005
9002924,1045905,2026-08-15 01:20:42,GEO_ANOMALY,38.92,ESCALATED,N,INV0070
9002925,1045919,2026-03-08 07:47:18,DEVICE_MISMATCH,13.63,CLOSED,N,INV0033
9002926,1045925,2026-06-01 11:53:00,RISK_SCORE,67.79,CLOSED,Y,INV0040
9002927,1045965,2026-08-17 22:15:51,VELOCITY,73.4,CLOSED,N,INV0018
9002928,1045971,2026-06-25 16:24:25,DEVICE_MISMATCH,40.53,CLOSED,N,INV0021
9002929,1045977,2026-08-25 08:53:55,VELOCITY,70.83,CLOSED,Y,INV0058
9002930,1045994,2026-07-26 21:00:59,GEO_ANOMALY,54.31,CLOSED,N,INV0079
9002931,1046021,2026-01-24 05:16:26,GEO_ANOMALY,46.28,CLOSED,N,INV0081
9002932,1046029,2026-05-29 00:43:08,VELOCITY,51.6,CLOSED,N,INV0004
9002933,1046034,2026-01-15 08:14:58,VELOCITY,30.06,OPEN,Y,INV0033
9002934,1046047,2026-07-18 12:27:41,RISK_SCORE,56.83,CLOSED,N,INV0022
9002935,1046065,2026-05-14 10:54:39,DEVICE_MISMATCH,45.21,CLOSED,N,INV0041
9002936,1046074,2026-02-14 08:28:37,VELOCITY,21.01,CLOSED,N,INV0074
9002937,1046100,2026-01-13 18:43:27,DEVICE_MISMATCH,33.63,OPEN,N,INV0061
9002938,1046102,2026-03-10 21:49:18,RISK_SCORE,45.67,CLOSED,N,INV0066
9002939,1046155,2026-04-15 14:04:32,HIGH_VALUE,0.0,CLOSED,N,INV0052
9002940,1046161,2026-01-01 14:48:00,VELOCITY,48.48,CLOSED,N,INV0006
9002941,1046172,2026-08-16 17:14:00,DEVICE_MISMATCH,60.95,CLOSED,N,INV0012
9002942,1046204,2026-03-23 04:14:36,DEVICE_MISMATCH,69.36,CLOSED,N,INV0049
9002943,1046206,2026-03-06 07:59:41,VELOCITY,78.35,CLOSED,N,INV0067
